,0.10,0.20,0.50,1.00,2.00,5.00,10.00,20.00
orb,0.00,0.00,0.00,0.75,2.50,8.25,17.75,34.00
torb,0.00,0.25,1.00,3.25,9.25,24.75,41.50,62.00
corb,0.00,0.25,0.25,0.25,2.00,13.50,24.50,40.50
cporb,0.00,0.25,0.50,1.00,4.00,17.00,33.00,54.00
sift,0.00,0.00,0.00,0.76,2.53,14.65,27.27,50.25
tsift,0.26,0.77,2.05,6.65,18.16,40.15,59.59,74.68
csift,0.00,0.00,0.75,2.00,5.75,16.50,30.50,52.50
cpsift,0.00,0.00,0.25,1.75,7.00,18.00,38.50,58.75
spoint,0.50,1.50,7.25,19.25,43.75,61.50,74.75,80.50
tspoint,0.25,1.00,6.00,17.50,40.50,61.50,72.50,80.75
cspoint,0.00,0.00,2.00,10.50,26.75,49.25,64.75,75.00
cpspoint,0.50,1.25,5.50,16.25,40.00,64.00,73.75,81.00
alike,0.00,0.00,1.01,1.52,2.53,4.55,10.10,15.66
talike,0.00,0.00,0.50,1.00,3.01,8.27,14.79,27.07
calike,0.00,0.25,0.50,1.00,1.75,4.76,8.52,15.79
cpalike,0.25,0.50,1.00,2.01,3.26,7.02,12.03,21.55
sphorb,0.00,0.00,0.25,5.50,14.50,41.00,63.25,78.25
