7.561919689178466797e-01
6.559736728668212891e-01
6.965072154998779297e-01
7.205965518951416016e-01
7.096803188323974609e-01
6.762242317199707031e-01
6.726946830749511719e-01
7.112236022949218750e-01
6.881716251373291016e-01
7.064504623413085938e-01
7.179989814758300781e-01
7.493910789489746094e-01
6.867899894714355469e-01
6.860461235046386719e-01
6.911196708679199219e-01
7.065989971160888672e-01
6.736087799072265625e-01
6.769986152648925781e-01
7.010643482208251953e-01
6.977438926696777344e-01
6.972670555114746094e-01
7.121326923370361328e-01
7.060160636901855469e-01
6.984293460845947266e-01
6.973752975463867188e-01
6.173686981201171875e-01
7.115845680236816406e-01
7.195019721984863281e-01
7.120943069458007812e-01
7.073600292205810547e-01
6.997394561767578125e-01
7.034320831298828125e-01
7.002265453338623047e-01
7.157251834869384766e-01
7.054262161254882812e-01
7.094724178314208984e-01
6.162142753601074219e-01
7.397851943969726562e-01
7.080757617950439453e-01
6.064963340759277344e-01
6.941282749176025391e-01
6.876749992370605469e-01
6.846244335174560547e-01
7.112042903900146484e-01
6.829779148101806641e-01
6.821179389953613281e-01
6.969268321990966797e-01
7.411096096038818359e-01
7.233934402465820312e-01
6.866383552551269531e-01
6.589653491973876953e-01
7.248506546020507812e-01
7.178845405578613281e-01
6.789226531982421875e-01
6.405069828033447266e-01
7.052073478698730469e-01
6.860854625701904297e-01
7.168111801147460938e-01
7.070174217224121094e-01
6.870870590209960938e-01
7.118196487426757812e-01
6.254234313964843750e-01
6.558668613433837891e-01
7.099902629852294922e-01
6.781492233276367188e-01
7.130374908447265625e-01
6.469793319702148438e-01
6.421520709991455078e-01
7.180602550506591797e-01
6.917724609375000000e-01
7.181046009063720703e-01
7.440125942230224609e-01
7.220225334167480469e-01
6.643166542053222656e-01
6.820363998413085938e-01
6.946632862091064453e-01
6.925222873687744141e-01
7.160873413085937500e-01
7.041859626770019531e-01
7.076766490936279297e-01
6.917443275451660156e-01
7.045831680297851562e-01
6.937575340270996094e-01
7.584011554718017578e-01
6.816945075988769531e-01
7.175352573394775391e-01
6.656665802001953125e-01
7.268326282501220703e-01
6.965861320495605469e-01
6.909770965576171875e-01
7.395703792572021484e-01
7.065298557281494141e-01
6.049520969390869141e-01
7.011387348175048828e-01
6.547911167144775391e-01
7.104983329772949219e-01
6.092977523803710938e-01
7.027134895324707031e-01
6.952972412109375000e-01
7.109754085540771484e-01
