,0.10,0.20,0.50,1.00,2.00,5.00,10.00,20.00
orb,0.00,0.25,1.25,5.50,15.50,33.75,50.75,68.25
torb,0.25,0.75,9.00,20.50,37.50,57.50,72.50,86.25
sift,0.25,1.77,8.10,18.23,32.41,52.66,71.90,85.06
tsift,0.77,4.86,29.16,53.20,69.82,87.21,93.35,97.19
spoint,0.00,5.00,22.25,40.75,62.00,80.50,89.25,94.00
tspoint,0.00,1.25,16.75,49.00,75.25,89.00,93.75,95.75
sphorb,0.25,1.25,9.75,25.75,45.25,69.50,79.00,89.00
