,0.10,0.20,0.50,1.00,2.00,5.00,10.00,20.00
orb,0.20,0.80,5.41,12.02,19.64,34.27,49.90,67.13
torb,0.20,2.81,11.62,24.05,34.47,49.30,61.92,72.95
sift,0.60,5.61,18.24,30.66,42.28,58.72,69.94,80.76
tsift,1.60,9.22,45.69,61.12,69.94,79.96,86.57,92.38
spoint,0.20,7.00,34.00,56.00,71.80,82.20,87.00,92.60
tspoint,0.20,3.00,29.60,57.00,76.20,87.00,91.60,95.80
sphorb,0.40,2.61,13.03,23.65,41.48,59.32,70.14,80.96
