,0.10,0.20,0.50,1.00,2.00,5.00,10.00,20.00
orb,0.00,0.80,8.02,17.84,28.86,46.49,59.12,72.95
torb,0.60,3.01,15.23,24.85,36.87,52.71,62.93,73.15
sift,2.61,10.42,29.06,42.69,59.72,70.34,80.16,89.18
tsift,1.40,9.82,47.90,63.13,73.95,83.57,89.78,95.39
spoint,0.40,5.40,30.00,53.60,69.60,79.00,87.20,93.40
tspoint,0.40,3.00,27.60,56.60,76.80,86.80,91.60,95.80
sphorb,0.20,2.61,24.45,40.08,53.31,68.34,77.35,83.37
